year,Country Name,value,Country Code,Indicator Name,Indicator Code
1995,South Sudan,0.0,SSD,Mixed migration to Italy,ETH.TO.ITA
1996,South Sudan,0.0,SSD,Mixed migration to Italy,ETH.TO.ITA
1997,South Sudan,0.0,SSD,Mixed migration to Italy,ETH.TO.ITA
1998,South Sudan,0.0,SSD,Mixed migration to Italy,ETH.TO.ITA
1999,South Sudan,0.0,SSD,Mixed migration to Italy,ETH.TO.ITA
2000,South Sudan,0.0,SSD,Mixed migration to Italy,ETH.TO.ITA
2001,South Sudan,0.0,SSD,Mixed migration to Italy,ETH.TO.ITA
2002,South Sudan,0.0,SSD,Mixed migration to Italy,ETH.TO.ITA
2003,South Sudan,0.0,SSD,Mixed migration to Italy,ETH.TO.ITA
2004,South Sudan,0.0,SSD,Mixed migration to Italy,ETH.TO.ITA
2005,South Sudan,0.0,SSD,Mixed migration to Italy,ETH.TO.ITA
2006,South Sudan,0.0,SSD,Mixed migration to Italy,ETH.TO.ITA
2007,South Sudan,0.0,SSD,Mixed migration to Italy,ETH.TO.ITA
2008,South Sudan,0.0,SSD,Mixed migration to Italy,ETH.TO.ITA
2009,South Sudan,0.0,SSD,Mixed migration to Italy,ETH.TO.ITA
2010,South Sudan,0.0,SSD,Mixed migration to Italy,ETH.TO.ITA
2011,South Sudan,0.0,SSD,Mixed migration to Italy,ETH.TO.ITA
1991,South Sudan,0.0,SSD,Mixed migration to Sweden,ETH.TO.SWE
1992,South Sudan,0.0,SSD,Mixed migration to Sweden,ETH.TO.SWE
1993,South Sudan,0.0,SSD,Mixed migration to Sweden,ETH.TO.SWE
1994,South Sudan,0.0,SSD,Mixed migration to Sweden,ETH.TO.SWE
1995,South Sudan,0.0,SSD,Mixed migration to Sweden,ETH.TO.SWE
1996,South Sudan,0.0,SSD,Mixed migration to Sweden,ETH.TO.SWE
1997,South Sudan,0.0,SSD,Mixed migration to Sweden,ETH.TO.SWE
1998,South Sudan,0.0,SSD,Mixed migration to Sweden,ETH.TO.SWE
1999,South Sudan,0.0,SSD,Mixed migration to Sweden,ETH.TO.SWE
2000,South Sudan,0.0,SSD,Mixed migration to Sweden,ETH.TO.SWE
2001,South Sudan,0.0,SSD,Mixed migration to Sweden,ETH.TO.SWE
2002,South Sudan,0.0,SSD,Mixed migration to Sweden,ETH.TO.SWE
2003,South Sudan,0.0,SSD,Mixed migration to Sweden,ETH.TO.SWE
2004,South Sudan,0.0,SSD,Mixed migration to Sweden,ETH.TO.SWE
2005,South Sudan,0.0,SSD,Mixed migration to Sweden,ETH.TO.SWE
2006,South Sudan,0.0,SSD,Mixed migration to Sweden,ETH.TO.SWE
2007,South Sudan,0.0,SSD,Mixed migration to Sweden,ETH.TO.SWE
2008,South Sudan,0.0,SSD,Mixed migration to Sweden,ETH.TO.SWE
2009,South Sudan,0.0,SSD,Mixed migration to Sweden,ETH.TO.SWE
2010,South Sudan,0.0,SSD,Mixed migration to Sweden,ETH.TO.SWE
2011,South Sudan,0.0,SSD,Mixed migration to Sweden,ETH.TO.SWE
2012,South Sudan,0.0,SSD,Mixed migration to Sweden,ETH.TO.SWE
1991,South Sudan,0.0,SSD,Mixed migration to Denmark,ETH.TO.DNK
1992,South Sudan,0.0,SSD,Mixed migration to Denmark,ETH.TO.DNK
1993,South Sudan,0.0,SSD,Mixed migration to Denmark,ETH.TO.DNK
1994,South Sudan,0.0,SSD,Mixed migration to Denmark,ETH.TO.DNK
1995,South Sudan,0.0,SSD,Mixed migration to Denmark,ETH.TO.DNK
1996,South Sudan,0.0,SSD,Mixed migration to Denmark,ETH.TO.DNK
1997,South Sudan,0.0,SSD,Mixed migration to Denmark,ETH.TO.DNK
1998,South Sudan,0.0,SSD,Mixed migration to Denmark,ETH.TO.DNK
1999,South Sudan,0.0,SSD,Mixed migration to Denmark,ETH.TO.DNK
2000,South Sudan,0.0,SSD,Mixed migration to Denmark,ETH.TO.DNK
2001,South Sudan,0.0,SSD,Mixed migration to Denmark,ETH.TO.DNK
2002,South Sudan,0.0,SSD,Mixed migration to Denmark,ETH.TO.DNK
2003,South Sudan,0.0,SSD,Mixed migration to Denmark,ETH.TO.DNK
2004,South Sudan,0.0,SSD,Mixed migration to Denmark,ETH.TO.DNK
2005,South Sudan,0.0,SSD,Mixed migration to Denmark,ETH.TO.DNK
2006,South Sudan,0.0,SSD,Mixed migration to Denmark,ETH.TO.DNK
2007,South Sudan,0.0,SSD,Mixed migration to Denmark,ETH.TO.DNK
2008,South Sudan,0.0,SSD,Mixed migration to Denmark,ETH.TO.DNK
2009,South Sudan,0.0,SSD,Mixed migration to Denmark,ETH.TO.DNK
2010,South Sudan,0.0,SSD,Mixed migration to Denmark,ETH.TO.DNK
2011,South Sudan,0.0,SSD,Mixed migration to Denmark,ETH.TO.DNK
2012,South Sudan,0.0,SSD,Mixed migration to Denmark,ETH.TO.DNK
2013,South Sudan,0.0,SSD,Mixed migration to Denmark,ETH.TO.DNK
2014,South Sudan,0.0,SSD,Mixed migration to Denmark,ETH.TO.DNK
2015,South Sudan,0.0,SSD,Mixed migration to Denmark,ETH.TO.DNK
2016,South Sudan,0.0,SSD,Mixed migration to Denmark,ETH.TO.DNK
2017,South Sudan,0.0,SSD,Mixed migration to Denmark,ETH.TO.DNK
1991,South Sudan,0.0,SSD,Mixed migration to United Kingdom,ETH.TO.GBR
1992,South Sudan,0.0,SSD,Mixed migration to United Kingdom,ETH.TO.GBR
1993,South Sudan,0.0,SSD,Mixed migration to United Kingdom,ETH.TO.GBR
1994,South Sudan,0.0,SSD,Mixed migration to United Kingdom,ETH.TO.GBR
1995,South Sudan,0.0,SSD,Mixed migration to United Kingdom,ETH.TO.GBR
1996,South Sudan,0.0,SSD,Mixed migration to United Kingdom,ETH.TO.GBR
1997,South Sudan,0.0,SSD,Mixed migration to United Kingdom,ETH.TO.GBR
1998,South Sudan,0.0,SSD,Mixed migration to United Kingdom,ETH.TO.GBR
1999,South Sudan,0.0,SSD,Mixed migration to United Kingdom,ETH.TO.GBR
2000,South Sudan,0.0,SSD,Mixed migration to United Kingdom,ETH.TO.GBR
2001,South Sudan,0.0,SSD,Mixed migration to United Kingdom,ETH.TO.GBR
2002,South Sudan,0.0,SSD,Mixed migration to United Kingdom,ETH.TO.GBR
2003,South Sudan,0.0,SSD,Mixed migration to United Kingdom,ETH.TO.GBR
2004,South Sudan,0.0,SSD,Mixed migration to United Kingdom,ETH.TO.GBR
2005,South Sudan,0.0,SSD,Mixed migration to United Kingdom,ETH.TO.GBR
2006,South Sudan,0.0,SSD,Mixed migration to United Kingdom,ETH.TO.GBR
2007,South Sudan,0.0,SSD,Mixed migration to United Kingdom,ETH.TO.GBR
2008,South Sudan,0.0,SSD,Mixed migration to United Kingdom,ETH.TO.GBR
2009,South Sudan,0.0,SSD,Mixed migration to United Kingdom,ETH.TO.GBR
2010,South Sudan,0.0,SSD,Mixed migration to United Kingdom,ETH.TO.GBR
2011,South Sudan,0.0,SSD,Mixed migration to United Kingdom,ETH.TO.GBR
2012,South Sudan,0.0,SSD,Mixed migration to United Kingdom,ETH.TO.GBR
1991,South Sudan,0.0,SSD,Mixed migration to Saudi Arabia,ETH.TO.SAU
1992,South Sudan,0.0,SSD,Mixed migration to Saudi Arabia,ETH.TO.SAU
1993,South Sudan,0.0,SSD,Mixed migration to Saudi Arabia,ETH.TO.SAU
1994,South Sudan,0.0,SSD,Mixed migration to Saudi Arabia,ETH.TO.SAU
1995,South Sudan,0.0,SSD,Mixed migration to Saudi Arabia,ETH.TO.SAU
1996,South Sudan,0.0,SSD,Mixed migration to Saudi Arabia,ETH.TO.SAU
1997,South Sudan,0.0,SSD,Mixed migration to Saudi Arabia,ETH.TO.SAU
1998,South Sudan,0.0,SSD,Mixed migration to Saudi Arabia,ETH.TO.SAU
1999,South Sudan,0.0,SSD,Mixed migration to Saudi Arabia,ETH.TO.SAU
2000,South Sudan,0.0,SSD,Mixed migration to Saudi Arabia,ETH.TO.SAU
2001,South Sudan,0.0,SSD,Mixed migration to Saudi Arabia,ETH.TO.SAU
2002,South Sudan,0.0,SSD,Mixed migration to Saudi Arabia,ETH.TO.SAU
2003,South Sudan,0.0,SSD,Mixed migration to Saudi Arabia,ETH.TO.SAU
2004,South Sudan,0.0,SSD,Mixed migration to Saudi Arabia,ETH.TO.SAU
2005,South Sudan,0.0,SSD,Mixed migration to Saudi Arabia,ETH.TO.SAU
2006,South Sudan,0.0,SSD,Mixed migration to Saudi Arabia,ETH.TO.SAU
2007,South Sudan,0.0,SSD,Mixed migration to Saudi Arabia,ETH.TO.SAU
2008,South Sudan,0.0,SSD,Mixed migration to Saudi Arabia,ETH.TO.SAU
2009,South Sudan,0.0,SSD,Mixed migration to Saudi Arabia,ETH.TO.SAU
2010,South Sudan,0.0,SSD,Mixed migration to Saudi Arabia,ETH.TO.SAU
2011,South Sudan,0.0,SSD,Mixed migration to Saudi Arabia,ETH.TO.SAU
2012,South Sudan,0.0,SSD,Mixed migration to Saudi Arabia,ETH.TO.SAU
2013,South Sudan,0.0,SSD,Mixed migration to Saudi Arabia,ETH.TO.SAU
2014,South Sudan,0.0,SSD,Mixed migration to Saudi Arabia,ETH.TO.SAU
2015,South Sudan,0.0,SSD,Mixed migration to Saudi Arabia,ETH.TO.SAU
2016,South Sudan,0.0,SSD,Mixed migration to Saudi Arabia,ETH.TO.SAU
2017,South Sudan,0.0,SSD,Mixed migration to Saudi Arabia,ETH.TO.SAU
1991,South Sudan,0.0,SSD,Mixed migration to South Africa,ETH.TO.ZAF
1992,South Sudan,0.0,SSD,Mixed migration to South Africa,ETH.TO.ZAF
1993,South Sudan,0.0,SSD,Mixed migration to South Africa,ETH.TO.ZAF
1994,South Sudan,0.0,SSD,Mixed migration to South Africa,ETH.TO.ZAF
1995,South Sudan,0.0,SSD,Mixed migration to South Africa,ETH.TO.ZAF
1996,South Sudan,0.0,SSD,Mixed migration to South Africa,ETH.TO.ZAF
1997,South Sudan,0.0,SSD,Mixed migration to South Africa,ETH.TO.ZAF
1998,South Sudan,0.0,SSD,Mixed migration to South Africa,ETH.TO.ZAF
1999,South Sudan,0.0,SSD,Mixed migration to South Africa,ETH.TO.ZAF
2000,South Sudan,0.0,SSD,Mixed migration to South Africa,ETH.TO.ZAF
2001,South Sudan,0.0,SSD,Mixed migration to South Africa,ETH.TO.ZAF
2002,South Sudan,0.0,SSD,Mixed migration to South Africa,ETH.TO.ZAF
2003,South Sudan,0.0,SSD,Mixed migration to South Africa,ETH.TO.ZAF
2004,South Sudan,0.0,SSD,Mixed migration to South Africa,ETH.TO.ZAF
2005,South Sudan,0.0,SSD,Mixed migration to South Africa,ETH.TO.ZAF
2006,South Sudan,0.0,SSD,Mixed migration to South Africa,ETH.TO.ZAF
2007,South Sudan,0.0,SSD,Mixed migration to South Africa,ETH.TO.ZAF
2008,South Sudan,0.0,SSD,Mixed migration to South Africa,ETH.TO.ZAF
2009,South Sudan,0.0,SSD,Mixed migration to South Africa,ETH.TO.ZAF
2010,South Sudan,0.0,SSD,Mixed migration to South Africa,ETH.TO.ZAF
2011,South Sudan,0.0,SSD,Mixed migration to South Africa,ETH.TO.ZAF
2012,South Sudan,0.0,SSD,Mixed migration to South Africa,ETH.TO.ZAF
2013,South Sudan,0.0,SSD,Mixed migration to South Africa,ETH.TO.ZAF
2014,South Sudan,0.0,SSD,Mixed migration to South Africa,ETH.TO.ZAF
2015,South Sudan,0.0,SSD,Mixed migration to South Africa,ETH.TO.ZAF
2016,South Sudan,0.0,SSD,Mixed migration to South Africa,ETH.TO.ZAF
2017,South Sudan,0.0,SSD,Mixed migration to South Africa,ETH.TO.ZAF
1991,United Republic of Tanzania,65.19999999999999,,Mixed migration to Italy,ETH.TO.ITA
1992,United Republic of Tanzania,65.19999999999999,,Mixed migration to Italy,ETH.TO.ITA
1993,United Republic of Tanzania,65.20000000000005,,Mixed migration to Italy,ETH.TO.ITA
1994,United Republic of Tanzania,65.19999999999999,,Mixed migration to Italy,ETH.TO.ITA
1995,United Republic of Tanzania,65.19999999999999,,Mixed migration to Italy,ETH.TO.ITA
1996,United Republic of Tanzania,65.0,,Mixed migration to Italy,ETH.TO.ITA
1997,United Republic of Tanzania,65.0,,Mixed migration to Italy,ETH.TO.ITA
1998,United Republic of Tanzania,65.0,,Mixed migration to Italy,ETH.TO.ITA
1999,United Republic of Tanzania,65.0,,Mixed migration to Italy,ETH.TO.ITA
2000,United Republic of Tanzania,65.0,,Mixed migration to Italy,ETH.TO.ITA
2001,United Republic of Tanzania,81.79999999999995,,Mixed migration to Italy,ETH.TO.ITA
2002,United Republic of Tanzania,81.80000000000007,,Mixed migration to Italy,ETH.TO.ITA
2003,United Republic of Tanzania,81.80000000000007,,Mixed migration to Italy,ETH.TO.ITA
2004,United Republic of Tanzania,81.79999999999995,,Mixed migration to Italy,ETH.TO.ITA
2005,United Republic of Tanzania,81.79999999999995,,Mixed migration to Italy,ETH.TO.ITA
2006,United Republic of Tanzania,81.79999999999995,,Mixed migration to Italy,ETH.TO.ITA
2007,United Republic of Tanzania,81.79999999999995,,Mixed migration to Italy,ETH.TO.ITA
2008,United Republic of Tanzania,81.80000000000018,,Mixed migration to Italy,ETH.TO.ITA
2009,United Republic of Tanzania,81.79999999999995,,Mixed migration to Italy,ETH.TO.ITA
2010,United Republic of Tanzania,81.79999999999995,,Mixed migration to Italy,ETH.TO.ITA
2011,United Republic of Tanzania,0.0,,Mixed migration to Italy,ETH.TO.ITA
2012,United Republic of Tanzania,0.0,,Mixed migration to Italy,ETH.TO.ITA
2013,United Republic of Tanzania,0.0,,Mixed migration to Italy,ETH.TO.ITA
2014,United Republic of Tanzania,0.0,,Mixed migration to Italy,ETH.TO.ITA
2015,United Republic of Tanzania,0.0,,Mixed migration to Italy,ETH.TO.ITA
2016,United Republic of Tanzania,14.0,,Mixed migration to Italy,ETH.TO.ITA
2017,United Republic of Tanzania,14.0,,Mixed migration to Italy,ETH.TO.ITA
1991,United Republic of Tanzania,24.799999999999955,,Mixed migration to Sweden,ETH.TO.SWE
1992,United Republic of Tanzania,24.800000000000068,,Mixed migration to Sweden,ETH.TO.SWE
1993,United Republic of Tanzania,24.799999999999955,,Mixed migration to Sweden,ETH.TO.SWE
1994,United Republic of Tanzania,24.800000000000068,,Mixed migration to Sweden,ETH.TO.SWE
1995,United Republic of Tanzania,24.799999999999955,,Mixed migration to Sweden,ETH.TO.SWE
1996,United Republic of Tanzania,11.600000000000023,,Mixed migration to Sweden,ETH.TO.SWE
1997,United Republic of Tanzania,11.600000000000023,,Mixed migration to Sweden,ETH.TO.SWE
1998,United Republic of Tanzania,11.599999999999909,,Mixed migration to Sweden,ETH.TO.SWE
1999,United Republic of Tanzania,11.600000000000023,,Mixed migration to Sweden,ETH.TO.SWE
2000,United Republic of Tanzania,11.600000000000023,,Mixed migration to Sweden,ETH.TO.SWE
2001,United Republic of Tanzania,45.39999999999998,,Mixed migration to Sweden,ETH.TO.SWE
2002,United Republic of Tanzania,45.39999999999998,,Mixed migration to Sweden,ETH.TO.SWE
2003,United Republic of Tanzania,45.40000000000009,,Mixed migration to Sweden,ETH.TO.SWE
2004,United Republic of Tanzania,45.399999999999864,,Mixed migration to Sweden,ETH.TO.SWE
2005,United Republic of Tanzania,45.40000000000009,,Mixed migration to Sweden,ETH.TO.SWE
2006,United Republic of Tanzania,54.40000000000009,,Mixed migration to Sweden,ETH.TO.SWE
2007,United Republic of Tanzania,54.399999999999864,,Mixed migration to Sweden,ETH.TO.SWE
2008,United Republic of Tanzania,54.40000000000009,,Mixed migration to Sweden,ETH.TO.SWE
2009,United Republic of Tanzania,54.399999999999864,,Mixed migration to Sweden,ETH.TO.SWE
2010,United Republic of Tanzania,54.40000000000009,,Mixed migration to Sweden,ETH.TO.SWE
2011,United Republic of Tanzania,69.79999999999995,,Mixed migration to Sweden,ETH.TO.SWE
2012,United Republic of Tanzania,69.79999999999995,,Mixed migration to Sweden,ETH.TO.SWE
2013,United Republic of Tanzania,69.80000000000018,,Mixed migration to Sweden,ETH.TO.SWE
2014,United Republic of Tanzania,69.79999999999995,,Mixed migration to Sweden,ETH.TO.SWE
2015,United Republic of Tanzania,69.79999999999995,,Mixed migration to Sweden,ETH.TO.SWE
2016,United Republic of Tanzania,12.5,,Mixed migration to Sweden,ETH.TO.SWE
2017,United Republic of Tanzania,12.5,,Mixed migration to Sweden,ETH.TO.SWE
1991,United Republic of Tanzania,35.39999999999998,,Mixed migration to Denmark,ETH.TO.DNK
1992,United Republic of Tanzania,35.400000000000034,,Mixed migration to Denmark,ETH.TO.DNK
1993,United Republic of Tanzania,35.400000000000034,,Mixed migration to Denmark,ETH.TO.DNK
1994,United Republic of Tanzania,35.39999999999998,,Mixed migration to Denmark,ETH.TO.DNK
1995,United Republic of Tanzania,35.39999999999998,,Mixed migration to Denmark,ETH.TO.DNK
1996,United Republic of Tanzania,35.200000000000045,,Mixed migration to Denmark,ETH.TO.DNK
1997,United Republic of Tanzania,35.19999999999993,,Mixed migration to Denmark,ETH.TO.DNK
1998,United Republic of Tanzania,35.200000000000045,,Mixed migration to Denmark,ETH.TO.DNK
1999,United Republic of Tanzania,35.19999999999993,,Mixed migration to Denmark,ETH.TO.DNK
2000,United Republic of Tanzania,35.200000000000045,,Mixed migration to Denmark,ETH.TO.DNK
2001,United Republic of Tanzania,22.0,,Mixed migration to Denmark,ETH.TO.DNK
2002,United Republic of Tanzania,22.0,,Mixed migration to Denmark,ETH.TO.DNK
2003,United Republic of Tanzania,22.0,,Mixed migration to Denmark,ETH.TO.DNK
2004,United Republic of Tanzania,22.0,,Mixed migration to Denmark,ETH.TO.DNK
2005,United Republic of Tanzania,22.0,,Mixed migration to Denmark,ETH.TO.DNK
2006,United Republic of Tanzania,21.799999999999955,,Mixed migration to Denmark,ETH.TO.DNK
2007,United Republic of Tanzania,21.800000000000068,,Mixed migration to Denmark,ETH.TO.DNK
2008,United Republic of Tanzania,21.799999999999955,,Mixed migration to Denmark,ETH.TO.DNK
2009,United Republic of Tanzania,21.800000000000068,,Mixed migration to Denmark,ETH.TO.DNK
2010,United Republic of Tanzania,21.799999999999955,,Mixed migration to Denmark,ETH.TO.DNK
2011,United Republic of Tanzania,19.59999999999991,,Mixed migration to Denmark,ETH.TO.DNK
2012,United Republic of Tanzania,19.600000000000136,,Mixed migration to Denmark,ETH.TO.DNK
2013,United Republic of Tanzania,19.59999999999991,,Mixed migration to Denmark,ETH.TO.DNK
2014,United Republic of Tanzania,19.600000000000136,,Mixed migration to Denmark,ETH.TO.DNK
2015,United Republic of Tanzania,19.59999999999991,,Mixed migration to Denmark,ETH.TO.DNK
2016,United Republic of Tanzania,56.5,,Mixed migration to Denmark,ETH.TO.DNK
2017,United Republic of Tanzania,56.5,,Mixed migration to Denmark,ETH.TO.DNK
1991,United Republic of Tanzania,193.40000000000146,,Mixed migration to United Kingdom,ETH.TO.GBR
1992,United Republic of Tanzania,193.39999999999782,,Mixed migration to United Kingdom,ETH.TO.GBR
1993,United Republic of Tanzania,193.40000000000146,,Mixed migration to United Kingdom,ETH.TO.GBR
1994,United Republic of Tanzania,193.39999999999782,,Mixed migration to United Kingdom,ETH.TO.GBR
1995,United Republic of Tanzania,193.40000000000146,,Mixed migration to United Kingdom,ETH.TO.GBR
1996,United Republic of Tanzania,294.7999999999993,,Mixed migration to United Kingdom,ETH.TO.GBR
1997,United Republic of Tanzania,294.7999999999993,,Mixed migration to United Kingdom,ETH.TO.GBR
1998,United Republic of Tanzania,294.8000000000029,,Mixed migration to United Kingdom,ETH.TO.GBR
1999,United Republic of Tanzania,294.7999999999993,,Mixed migration to United Kingdom,ETH.TO.GBR
2000,United Republic of Tanzania,294.7999999999993,,Mixed migration to United Kingdom,ETH.TO.GBR
2001,United Republic of Tanzania,30.599999999998545,,Mixed migration to United Kingdom,ETH.TO.GBR
2002,United Republic of Tanzania,30.600000000002183,,Mixed migration to United Kingdom,ETH.TO.GBR
2003,United Republic of Tanzania,30.599999999998545,,Mixed migration to United Kingdom,ETH.TO.GBR
2004,United Republic of Tanzania,30.600000000002183,,Mixed migration to United Kingdom,ETH.TO.GBR
2005,United Republic of Tanzania,30.599999999998545,,Mixed migration to United Kingdom,ETH.TO.GBR
2006,United Republic of Tanzania,547.0,,Mixed migration to United Kingdom,ETH.TO.GBR
2007,United Republic of Tanzania,547.0,,Mixed migration to United Kingdom,ETH.TO.GBR
2008,United Republic of Tanzania,547.0,,Mixed migration to United Kingdom,ETH.TO.GBR
2009,United Republic of Tanzania,547.0,,Mixed migration to United Kingdom,ETH.TO.GBR
2010,United Republic of Tanzania,547.0,,Mixed migration to United Kingdom,ETH.TO.GBR
2011,United Republic of Tanzania,1319.4000000000015,,Mixed migration to United Kingdom,ETH.TO.GBR
2012,United Republic of Tanzania,1319.4000000000015,,Mixed migration to United Kingdom,ETH.TO.GBR
2013,United Republic of Tanzania,1319.3999999999942,,Mixed migration to United Kingdom,ETH.TO.GBR
2014,United Republic of Tanzania,1319.4000000000015,,Mixed migration to United Kingdom,ETH.TO.GBR
2015,United Republic of Tanzania,1319.4000000000015,,Mixed migration to United Kingdom,ETH.TO.GBR
2016,United Republic of Tanzania,1050.5,,Mixed migration to United Kingdom,ETH.TO.GBR
2017,United Republic of Tanzania,1050.5,,Mixed migration to United Kingdom,ETH.TO.GBR
1991,United Republic of Tanzania,0.0,,Mixed migration to Saudi Arabia,ETH.TO.SAU
1992,United Republic of Tanzania,0.0,,Mixed migration to Saudi Arabia,ETH.TO.SAU
1993,United Republic of Tanzania,0.0,,Mixed migration to Saudi Arabia,ETH.TO.SAU
1994,United Republic of Tanzania,0.0,,Mixed migration to Saudi Arabia,ETH.TO.SAU
1995,United Republic of Tanzania,0.0,,Mixed migration to Saudi Arabia,ETH.TO.SAU
1996,United Republic of Tanzania,0.0,,Mixed migration to Saudi Arabia,ETH.TO.SAU
1997,United Republic of Tanzania,0.0,,Mixed migration to Saudi Arabia,ETH.TO.SAU
1998,United Republic of Tanzania,0.0,,Mixed migration to Saudi Arabia,ETH.TO.SAU
1999,United Republic of Tanzania,0.0,,Mixed migration to Saudi Arabia,ETH.TO.SAU
2000,United Republic of Tanzania,0.0,,Mixed migration to Saudi Arabia,ETH.TO.SAU
2001,United Republic of Tanzania,0.0,,Mixed migration to Saudi Arabia,ETH.TO.SAU
2002,United Republic of Tanzania,0.0,,Mixed migration to Saudi Arabia,ETH.TO.SAU
2003,United Republic of Tanzania,0.0,,Mixed migration to Saudi Arabia,ETH.TO.SAU
2004,United Republic of Tanzania,0.0,,Mixed migration to Saudi Arabia,ETH.TO.SAU
2005,United Republic of Tanzania,0.0,,Mixed migration to Saudi Arabia,ETH.TO.SAU
2006,United Republic of Tanzania,0.0,,Mixed migration to Saudi Arabia,ETH.TO.SAU
2007,United Republic of Tanzania,0.0,,Mixed migration to Saudi Arabia,ETH.TO.SAU
2008,United Republic of Tanzania,0.0,,Mixed migration to Saudi Arabia,ETH.TO.SAU
2009,United Republic of Tanzania,0.0,,Mixed migration to Saudi Arabia,ETH.TO.SAU
2010,United Republic of Tanzania,0.0,,Mixed migration to Saudi Arabia,ETH.TO.SAU
2011,United Republic of Tanzania,0.0,,Mixed migration to Saudi Arabia,ETH.TO.SAU
2012,United Republic of Tanzania,0.0,,Mixed migration to Saudi Arabia,ETH.TO.SAU
2013,United Republic of Tanzania,0.0,,Mixed migration to Saudi Arabia,ETH.TO.SAU
2014,United Republic of Tanzania,0.0,,Mixed migration to Saudi Arabia,ETH.TO.SAU
2015,United Republic of Tanzania,0.0,,Mixed migration to Saudi Arabia,ETH.TO.SAU
2016,United Republic of Tanzania,0.0,,Mixed migration to Saudi Arabia,ETH.TO.SAU
2017,United Republic of Tanzania,0.0,,Mixed migration to Saudi Arabia,ETH.TO.SAU
1991,United Republic of Tanzania,334.4,,Mixed migration to South Africa,ETH.TO.ZAF
1992,United Republic of Tanzania,334.4,,Mixed migration to South Africa,ETH.TO.ZAF
1993,United Republic of Tanzania,334.39999999999986,,Mixed migration to South Africa,ETH.TO.ZAF
1994,United Republic of Tanzania,334.4000000000001,,Mixed migration to South Africa,ETH.TO.ZAF
1995,United Republic of Tanzania,334.4000000000001,,Mixed migration to South Africa,ETH.TO.ZAF
1996,United Republic of Tanzania,431.0,,Mixed migration to South Africa,ETH.TO.ZAF
1997,United Republic of Tanzania,431.0,,Mixed migration to South Africa,ETH.TO.ZAF
1998,United Republic of Tanzania,431.0,,Mixed migration to South Africa,ETH.TO.ZAF
1999,United Republic of Tanzania,431.0,,Mixed migration to South Africa,ETH.TO.ZAF
2000,United Republic of Tanzania,431.0,,Mixed migration to South Africa,ETH.TO.ZAF
2001,United Republic of Tanzania,178.80000000000018,,Mixed migration to South Africa,ETH.TO.ZAF
2002,United Republic of Tanzania,178.80000000000018,,Mixed migration to South Africa,ETH.TO.ZAF
2003,United Republic of Tanzania,178.79999999999927,,Mixed migration to South Africa,ETH.TO.ZAF
2004,United Republic of Tanzania,178.80000000000018,,Mixed migration to South Africa,ETH.TO.ZAF
2005,United Republic of Tanzania,178.80000000000018,,Mixed migration to South Africa,ETH.TO.ZAF
2006,United Republic of Tanzania,694.6000000000004,,Mixed migration to South Africa,ETH.TO.ZAF
2007,United Republic of Tanzania,694.5999999999995,,Mixed migration to South Africa,ETH.TO.ZAF
